"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","nam"
842.246371057717,0.0976492131035501,0.11159017804967,0.875069964133275,0.38153583868594,0.869962837610257,"GO:0004045","aminoacyl-tRNA hydrolase activity"
2562.50617931767,-0.0183623470524614,0.064900600030177,-0.282930312569119,0.777230257471469,0.961641767879583,"GO:0004057","arginyl-tRNA--protein transferase activity"
11378.7922177791,-0.150060798736857,0.0732356573062446,-2.04901279317203,0.0404608639700835,0.431808388878434,"GO:0004066","asparagine synthase (glutamine-hydrolyzing) activity"
1734.22661447143,0.0610558263656042,0.10187649467391,0.599312202103477,0.548964712421212,0.92651799422927,"GO:0004077","biotin--[biotin carboxyl-carrier protein] ligase activity"
6.0191235988518,0.183145941858677,1.0904976751225,0.167947118124854,0.866624881640514,NA,"GO:0004104","cholinesterase activity"
1336.39661576299,0.104787158615135,0.093306032476755,1.12304805845474,0.261417084241694,0.761439468099177,"GO:0004134","4-alpha-glucanotransferase activity"
4546.43504307354,0.0195123299577834,0.0710702552583089,0.274549878663933,0.783662077943274,0.961641767879583,"GO:0004197","cysteine-type endopeptidase activity"
316.779855654619,-0.23638176912055,0.129199624626361,-1.8295855719717,0.0673119328121455,0.508114336819993,"GO:0004222","metalloendopeptidase activity"
3290.13775931421,-0.165626309263533,0.0608977058060205,-2.71974628717718,0.00653320223702398,0.257283726191373,"GO:0004298","threonine-type endopeptidase activity"
4698.59792493073,-0.015847135150238,0.0677209785739781,-0.234006292938113,0.814980093229863,0.965515899517388,"GO:0004325","ferrochelatase activity"
4649.87911381748,0.130318394243168,0.105146498372941,1.23939832766419,0.215198020464868,0.710556473398713,"GO:0004336","galactosylceramidase activity"
127.738730433567,-0.372847145308744,0.184489148218723,-2.02097060400925,0.0432828081913293,0.439697015106425,"GO:0004346","glucose-6-phosphatase activity"
681.11077570849,0.0651876765904021,0.0862988756797933,0.755371099297712,0.450026348988878,0.883605153111839,"GO:0004348","glucosylceramidase activity"
1937.70028062131,-0.0202906781266078,0.0876235402500029,-0.231566518183532,0.816874715291388,0.965515899517388,"GO:0004357","glutamate-cysteine ligase activity"
9689.75905579748,0.0803924290024842,0.0495214095388085,1.62338733390622,0.104506630624144,0.589555482678875,"GO:0004359","glutaminase activity"
7057.82729974284,-0.0976437952499187,0.0461907720945844,-2.11392429314614,0.0345217339768924,0.428360918008313,"GO:0004364","glutathione transferase activity"
2876.19441057019,0.0102022239795042,0.0636412899359012,0.160308252547673,0.872638258357115,0.97320255874164,"GO:0004379","glycylpeptide N-tetradecanoyltransferase activity"
3139.33860200255,0.204880330480046,0.150607379930554,1.36036049876518,0.173715872174369,0.674121914140269,"GO:0004386","helicase activity"
3376.47381796517,-0.165245983552937,0.0866921524123257,-1.90612389881605,0.0566341327030555,0.496252054696183,"GO:0004392","heme oxygenase (decyclizing) activity"
191.619683036341,-0.0295596023644086,0.14781742040099,-0.199973739794817,0.841501118898482,0.971214855714933,"GO:0004402","histone acetyltransferase activity"
8993.15206470997,0.0297530841140272,0.0571669632720463,0.520459412413393,0.602743409776906,0.9586317152454,"GO:0004407","histone deacetylase activity"
743.714586600642,0.0152967820238545,0.114283683034744,0.133849221670639,0.893521804087617,0.977299480184629,"GO:0004408","holocytochrome-c synthase activity"
1.67908833777828,1.23943220253532,2.16435752674748,0.572655943954833,0.566877672732736,NA,"GO:0004411","homogentisate 1,2-dioxygenase activity"
852.583394758033,0.0126671632386643,0.0949268474631737,0.133441313781946,0.893844373871726,0.977299480184629,"GO:0004416","hydroxyacylglutathione hydrolase activity"
778.465238514239,-0.121042750148044,0.0853575800476947,-1.41806679711877,0.156171263898737,0.651466105838734,"GO:0004418","hydroxymethylbilane synthase activity"
276.283679848832,0.118465373641803,0.134106882298357,0.883365354644853,0.377038903249076,0.869962837610257,"GO:0004423","iduronate-2-sulfatase activity"
1663.46076779193,-0.0266182273302065,0.0983848492279299,-0.270552097595226,0.78673554262079,0.961641767879583,"GO:0004430","1-phosphatidylinositol 4-kinase activity"
114.522079996776,-0.0383375132707825,0.215667196964119,-0.177762375597439,0.858909596600438,0.971214855714933,"GO:0004467","long-chain fatty acid-CoA ligase activity"
